user_id,blacklist_ip,reason
9806,192.168.172.187,Large transaction
2412,192.168.158.177,Suspicious IP
9183,192.168.132.52,Large transaction
8132,192.168.145.91,Suspicious IP
6625,192.168.182.204,High-frequency access
4077,192.168.83.196,High-frequency access
3597,192.168.217.27,High-frequency access
669,192.168.229.231,Failed logins
6700,192.168.87.35,Failed logins
9481,192.168.35.221,Suspicious IP
6543,192.168.130.228,High-frequency access
4003,192.168.153.140,Failed logins
1314,192.168.214.22,Large transaction
392,192.168.191.152,Suspicious IP
4048,192.168.195.214,Large transaction
5224,192.168.1.206,Large transaction
9762,192.168.128.15,High-frequency access
687,192.168.49.56,Suspicious IP
2967,192.168.222.157,Failed logins
5136,192.168.222.20,Suspicious IP
485,192.168.99.233,High-frequency access
8052,192.168.22.180,Suspicious IP
8258,192.168.192.182,Suspicious IP
7091,192.168.35.174,Suspicious IP
8699,192.168.205.126,Large transaction
9646,192.168.108.0,Large transaction
1199,192.168.50.249,High-frequency access
2516,192.168.238.97,Large transaction
896,192.168.191.200,Failed logins
6534,192.168.13.145,Large transaction
2485,192.168.84.17,High-frequency access
3776,192.168.163.98,Failed logins
4139,192.168.74.159,Suspicious IP
5690,192.168.202.62,Failed logins
846,192.168.234.77,High-frequency access
4242,192.168.38.165,Failed logins
7018,192.168.211.252,Failed logins
3686,192.168.237.112,High-frequency access
766,192.168.50.65,Failed logins
2285,192.168.164.225,Suspicious IP
1988,192.168.89.170,Suspicious IP
7159,192.168.28.212,Suspicious IP
7927,192.168.249.232,Large transaction
6545,192.168.171.75,Large transaction
8408,192.168.188.60,High-frequency access
620,192.168.59.105,Suspicious IP
8265,192.168.249.157,Large transaction
1366,192.168.8.173,Failed logins
8883,192.168.155.80,Failed logins
5402,192.168.175.106,Large transaction
779,192.168.177.231,High-frequency access
1082,192.168.75.133,Failed logins
1509,192.168.116.93,Large transaction
8148,192.168.38.42,High-frequency access
7319,192.168.14.234,Large transaction
2743,192.168.231.56,Large transaction
7969,192.168.157.115,Suspicious IP
7110,192.168.25.241,Failed logins
5608,192.168.195.178,High-frequency access
1690,192.168.88.30,Suspicious IP
8378,192.168.190.135,Failed logins
8920,192.168.30.175,Large transaction
8448,192.168.217.177,Suspicious IP
6305,192.168.217.192,Failed logins
8861,192.168.65.154,Failed logins
6391,192.168.50.132,Failed logins
4001,192.168.177.254,Failed logins
9970,192.168.189.242,Suspicious IP
8188,192.168.68.126,Suspicious IP
6568,192.168.214.35,High-frequency access
830,192.168.53.179,High-frequency access
5129,192.168.56.82,Failed logins
6263,192.168.86.84,Failed logins
2376,192.168.68.147,Large transaction
4505,192.168.103.25,Failed logins
5610,192.168.174.129,Suspicious IP
7222,192.168.146.10,Suspicious IP
2936,192.168.7.84,High-frequency access
4741,192.168.54.179,Suspicious IP
4216,192.168.219.110,High-frequency access
4754,192.168.211.85,High-frequency access
6354,192.168.84.126,High-frequency access
2601,192.168.166.138,Failed logins
7215,192.168.52.30,High-frequency access
5869,192.168.104.248,Large transaction
8306,192.168.87.154,High-frequency access
2157,192.168.38.74,Suspicious IP
8900,192.168.243.116,Large transaction
5520,192.168.176.195,Failed logins
3017,192.168.255.248,Suspicious IP
690,192.168.101.141,Suspicious IP
1611,192.168.224.52,High-frequency access
5221,192.168.11.214,Suspicious IP
1189,192.168.40.116,Large transaction
6395,192.168.117.243,Suspicious IP
8413,192.168.12.250,Suspicious IP
9789,192.168.142.245,Failed logins
3579,192.168.208.85,Large transaction
714,192.168.34.155,High-frequency access
2739,192.168.171.131,High-frequency access
1090,192.168.66.147,Large transaction
5178,192.168.119.112,Suspicious IP
4064,192.168.84.236,Suspicious IP
9258,192.168.19.132,Suspicious IP
6956,192.168.79.12,Failed logins
4146,192.168.231.150,Failed logins
7583,192.168.244.92,Suspicious IP
1963,192.168.143.31,High-frequency access
6890,192.168.51.252,Failed logins
6837,192.168.89.208,Suspicious IP
2276,192.168.72.33,High-frequency access
1832,192.168.183.179,Large transaction
4426,192.168.29.101,High-frequency access
5429,192.168.77.140,Suspicious IP
6156,192.168.26.255,Suspicious IP
7413,192.168.204.245,Failed logins
2268,192.168.210.65,High-frequency access
2416,192.168.187.21,High-frequency access
8707,192.168.176.85,Large transaction
8711,192.168.128.248,Failed logins
4832,192.168.108.82,Failed logins
9897,192.168.246.117,High-frequency access
7446,192.168.70.182,Failed logins
4490,192.168.126.86,Failed logins
3638,192.168.12.176,Suspicious IP
590,192.168.98.88,Suspicious IP
26,192.168.23.153,Large transaction
875,192.168.23.37,Large transaction
3021,192.168.118.160,Failed logins
5083,192.168.95.109,High-frequency access
3632,192.168.119.82,High-frequency access
8093,192.168.200.167,Suspicious IP
861,192.168.113.156,Large transaction
9416,192.168.12.96,High-frequency access
1709,192.168.151.193,Failed logins
2493,192.168.176.57,High-frequency access
3955,192.168.129.61,Failed logins
3957,192.168.43.18,Large transaction
3431,192.168.43.0,Failed logins
2053,192.168.192.203,Suspicious IP
1560,192.168.235.68,High-frequency access
8796,192.168.212.75,Failed logins
853,192.168.6.69,Large transaction
6744,192.168.45.143,Suspicious IP
9155,192.168.239.86,Large transaction
4178,192.168.7.192,Failed logins
1749,192.168.160.97,Suspicious IP
9122,192.168.75.47,High-frequency access
4537,192.168.121.255,Failed logins
8889,192.168.209.23,Suspicious IP
4258,192.168.134.112,Suspicious IP
1323,192.168.79.208,Failed logins
879,192.168.247.74,Suspicious IP
169,192.168.100.243,Suspicious IP
3439,192.168.77.248,Suspicious IP
4893,192.168.84.74,Failed logins
9178,192.168.112.88,Failed logins
3298,192.168.21.57,High-frequency access
4878,192.168.189.134,Suspicious IP
1959,192.168.207.17,Large transaction
542,192.168.171.232,Suspicious IP
52,192.168.13.254,High-frequency access
2124,192.168.213.107,Failed logins
7688,192.168.175.25,Failed logins
8697,192.168.197.131,Large transaction
2279,192.168.43.196,Suspicious IP
2464,192.168.10.215,Suspicious IP
9073,192.168.181.110,Large transaction
8917,192.168.245.155,Failed logins
2940,192.168.113.82,Large transaction
7518,192.168.90.158,Suspicious IP
8603,192.168.156.216,Suspicious IP
7601,192.168.37.228,Large transaction
1293,192.168.166.128,Failed logins
5975,192.168.229.14,Suspicious IP
5016,192.168.218.176,Suspicious IP
3727,192.168.59.4,Large transaction
7541,192.168.233.35,High-frequency access
402,192.168.126.235,Large transaction
5019,192.168.215.30,Failed logins
8226,192.168.125.249,High-frequency access
9926,192.168.115.15,Large transaction
1770,192.168.94.148,Suspicious IP
3877,192.168.187.250,Large transaction
3210,192.168.54.149,High-frequency access
9044,192.168.237.171,Large transaction
8740,192.168.65.67,High-frequency access
5720,192.168.121.80,Suspicious IP
535,192.168.38.80,Failed logins
6748,192.168.219.73,Large transaction
8468,192.168.167.173,Failed logins
8955,192.168.118.84,Failed logins
9912,192.168.62.222,Failed logins
9119,192.168.93.115,Large transaction
2572,192.168.160.183,High-frequency access
5389,192.168.26.26,Failed logins
6106,192.168.243.6,Suspicious IP
1471,192.168.8.12,Suspicious IP
1521,192.168.46.242,Suspicious IP
6831,192.168.237.232,Failed logins
2728,192.168.45.126,Large transaction
1557,192.168.243.249,Large transaction
6241,192.168.218.251,Failed logins
6054,192.168.61.28,Large transaction
5662,192.168.245.190,Large transaction
8839,192.168.247.212,Large transaction
9684,192.168.118.106,Large transaction
8684,192.168.45.158,Suspicious IP
4868,192.168.10.99,High-frequency access
2147,192.168.153.149,Large transaction
3061,192.168.132.39,Failed logins
3656,192.168.98.207,Failed logins
5362,192.168.130.122,High-frequency access
7746,192.168.228.105,Failed logins
3823,192.168.36.13,Large transaction
8477,192.168.202.24,Suspicious IP
6099,192.168.227.179,High-frequency access
7562,192.168.118.138,Large transaction
5123,192.168.6.222,Failed logins
9282,192.168.120.121,Failed logins
6469,192.168.5.80,Large transaction
5783,192.168.0.114,High-frequency access
8833,192.168.77.164,Large transaction
8187,192.168.17.15,Failed logins
4485,192.168.243.29,Failed logins
5112,192.168.77.8,Large transaction
3488,192.168.193.212,Large transaction
6216,192.168.229.186,Large transaction
6430,192.168.96.119,Suspicious IP
4220,192.168.191.15,High-frequency access
3364,192.168.185.26,Failed logins
3653,192.168.86.70,High-frequency access
7954,192.168.209.112,Large transaction
1313,192.168.7.91,Suspicious IP
4038,192.168.74.176,Failed logins
6717,192.168.192.225,Failed logins
1795,192.168.41.247,Large transaction
452,192.168.27.246,High-frequency access
106,192.168.192.219,Large transaction
2658,192.168.46.102,High-frequency access
4943,192.168.183.100,High-frequency access
4470,192.168.229.184,Large transaction
5586,192.168.126.111,Failed logins
4552,192.168.80.133,High-frequency access
1493,192.168.101.210,Suspicious IP
3079,192.168.51.103,Suspicious IP
7216,192.168.147.162,Suspicious IP
2622,192.168.62.123,Large transaction
4324,192.168.142.74,Large transaction
3720,192.168.237.71,High-frequency access
4809,192.168.154.182,High-frequency access
4855,192.168.15.9,High-frequency access
412,192.168.50.164,Failed logins
3598,192.168.253.114,Suspicious IP
5600,192.168.109.30,High-frequency access
830,192.168.74.155,High-frequency access
2062,192.168.212.48,Large transaction
82,192.168.213.195,Suspicious IP
1710,192.168.39.103,High-frequency access
3318,192.168.193.196,High-frequency access
1863,192.168.19.136,Failed logins
5903,192.168.213.8,Suspicious IP
828,192.168.111.172,High-frequency access
958,192.168.71.250,High-frequency access
2226,192.168.204.149,Suspicious IP
7358,192.168.28.22,Suspicious IP
4238,192.168.20.212,Failed logins
3843,192.168.88.113,Failed logins
6705,192.168.214.231,Failed logins
217,192.168.130.20,Large transaction
5790,192.168.43.55,High-frequency access
9561,192.168.41.22,High-frequency access
3319,192.168.195.133,High-frequency access
847,192.168.99.140,Suspicious IP
6111,192.168.164.112,Suspicious IP
7973,192.168.60.54,Suspicious IP
2445,192.168.57.214,Failed logins
9092,192.168.7.179,Suspicious IP
7942,192.168.155.240,Suspicious IP
8982,192.168.244.24,Large transaction
1156,192.168.109.76,Large transaction
4456,192.168.66.153,High-frequency access
9907,192.168.107.229,High-frequency access
3851,192.168.51.121,Suspicious IP
8473,192.168.135.15,Large transaction
285,192.168.43.159,High-frequency access
14,192.168.117.75,Failed logins
619,192.168.89.241,Suspicious IP
724,192.168.189.33,Failed logins
4973,192.168.254.140,Failed logins
9165,192.168.216.70,Failed logins
818,192.168.251.174,Failed logins
5148,192.168.139.203,Suspicious IP
6790,192.168.51.20,Suspicious IP
2789,192.168.37.178,Suspicious IP
7367,192.168.138.208,High-frequency access
2122,192.168.189.108,High-frequency access
8204,192.168.247.217,Failed logins
1203,192.168.116.99,Suspicious IP
6618,192.168.43.70,High-frequency access
423,192.168.234.159,Failed logins
2804,192.168.206.171,Large transaction
7355,192.168.208.119,High-frequency access
1420,192.168.212.6,Failed logins
1811,192.168.214.112,Failed logins
9979,192.168.80.213,Large transaction
4580,192.168.251.43,Large transaction
6299,192.168.165.190,High-frequency access
5720,192.168.120.28,High-frequency access
5153,192.168.134.88,Suspicious IP
3294,192.168.243.92,Failed logins
2539,192.168.2.249,Failed logins
5667,192.168.103.228,Large transaction
548,192.168.39.69,Large transaction
1271,192.168.188.251,Failed logins
4329,192.168.191.3,High-frequency access
5468,192.168.169.120,Failed logins
6641,192.168.223.199,Large transaction
978,192.168.17.5,Suspicious IP
6068,192.168.99.198,Failed logins
7653,192.168.26.216,Failed logins
465,192.168.61.96,Large transaction
3600,192.168.219.106,Failed logins
7401,192.168.239.47,Large transaction
8276,192.168.203.105,High-frequency access
6190,192.168.103.53,High-frequency access
6419,192.168.217.189,Suspicious IP
6418,192.168.195.247,Suspicious IP
42,192.168.195.131,Failed logins
5493,192.168.70.120,High-frequency access
8793,192.168.88.99,Failed logins
2075,192.168.247.114,Failed logins
2084,192.168.37.97,High-frequency access
8790,192.168.46.1,Failed logins
363,192.168.59.124,High-frequency access
3353,192.168.119.48,Large transaction
6148,192.168.222.29,Suspicious IP
1970,192.168.97.244,Large transaction
3323,192.168.17.19,Suspicious IP
1357,192.168.28.145,Suspicious IP
1240,192.168.220.181,Failed logins
4687,192.168.165.171,Failed logins
5950,192.168.72.106,Large transaction
307,192.168.103.114,High-frequency access
5123,192.168.250.79,High-frequency access
7273,192.168.252.232,Failed logins
7530,192.168.244.41,Failed logins
4127,192.168.126.165,Large transaction
779,192.168.164.219,High-frequency access
4788,192.168.223.9,Failed logins
6413,192.168.223.59,Failed logins
2294,192.168.76.215,High-frequency access
5892,192.168.62.224,Failed logins
2943,192.168.103.105,High-frequency access
2773,192.168.19.123,Failed logins
8010,192.168.163.134,Suspicious IP
8549,192.168.135.61,Failed logins
8701,192.168.2.24,Large transaction
544,192.168.148.27,Large transaction
5617,192.168.167.55,Failed logins
8982,192.168.181.164,High-frequency access
2495,192.168.235.119,Suspicious IP
5103,192.168.155.107,Failed logins
2004,192.168.144.192,High-frequency access
8766,192.168.50.68,Large transaction
1131,192.168.60.106,High-frequency access
5285,192.168.221.96,Large transaction
7985,192.168.81.74,Large transaction
3563,192.168.200.226,Suspicious IP
9897,192.168.109.144,Failed logins
6948,192.168.207.73,Failed logins
9838,192.168.134.180,High-frequency access
9417,192.168.142.71,Failed logins
6901,192.168.197.28,Suspicious IP
4765,192.168.179.207,Large transaction
239,192.168.5.96,Failed logins
7161,192.168.112.154,Suspicious IP
8932,192.168.120.175,Large transaction
7011,192.168.117.45,Large transaction
6547,192.168.1.180,High-frequency access
2869,192.168.35.212,Failed logins
8468,192.168.246.10,Large transaction
1442,192.168.58.253,Suspicious IP
3752,192.168.176.180,Suspicious IP
8427,192.168.29.204,Failed logins
7585,192.168.188.47,Suspicious IP
4103,192.168.144.16,Suspicious IP
9907,192.168.63.29,Failed logins
8221,192.168.249.132,Suspicious IP
6521,192.168.181.174,Suspicious IP
768,192.168.202.141,Failed logins
8226,192.168.86.40,Suspicious IP
1741,192.168.8.74,Failed logins
7126,192.168.109.47,Large transaction
1300,192.168.207.18,Suspicious IP
3446,192.168.178.16,High-frequency access
9747,192.168.157.171,High-frequency access
5516,192.168.124.34,High-frequency access
4210,192.168.99.205,High-frequency access
6495,192.168.201.214,Large transaction
7862,192.168.25.138,Failed logins
1509,192.168.189.165,Failed logins
7615,192.168.100.11,Suspicious IP
6730,192.168.38.219,High-frequency access
6137,192.168.36.57,Large transaction
2395,192.168.57.20,High-frequency access
6139,192.168.237.17,Failed logins
6624,192.168.45.202,Suspicious IP
3515,192.168.245.252,High-frequency access
8336,192.168.231.46,Large transaction
1401,192.168.86.216,High-frequency access
749,192.168.156.23,Suspicious IP
9542,192.168.181.86,Failed logins
3848,192.168.102.244,Suspicious IP
170,192.168.120.18,High-frequency access
8958,192.168.169.150,High-frequency access
1681,192.168.27.88,Large transaction
2877,192.168.71.119,Failed logins
9335,192.168.38.182,Failed logins
2590,192.168.158.111,Suspicious IP
1872,192.168.89.194,Suspicious IP
6387,192.168.118.46,Large transaction
9627,192.168.215.81,High-frequency access
5211,192.168.120.159,Suspicious IP
810,192.168.204.207,Suspicious IP
6744,192.168.26.89,High-frequency access
7583,192.168.142.144,Large transaction
9518,192.168.43.195,High-frequency access
