date,weather_location,temperature,weather_condition
2025-01-20,Marseille,-0.9,Snow
2025-01-18,Lyon,21.8,Snow
2025-01-27,Toulouse,26.7,Storm
2025-01-06,Lyon,28.4,Clear
2025-01-14,Marseille,13.2,Storm
2025-01-06,Paris,33.2,Storm
2025-01-17,Marseille,-3.8,Snow
2025-01-27,Marseille,26.1,Snow
2025-01-16,Toulouse,18.7,Rain
2025-01-13,Marseille,31.6,Fog
2025-01-04,Bordeaux,16.2,Snow
2025-01-09,Lyon,2.0,Fog
2025-01-11,Bordeaux,-3.6,Clear
2025-01-09,Marseille,29.6,Rain
2025-01-04,Toulouse,16.7,Storm
2025-01-25,Toulouse,21.9,Clear
2025-01-31,Toulouse,28.2,Fog
2025-01-15,Bordeaux,-1.9,Rain
2025-01-17,Paris,28.8,Rain
2025-01-23,Paris,14.8,Rain
2025-01-17,Toulouse,11.2,Storm
2025-01-13,Paris,6.6,Storm
2025-01-13,Bordeaux,28.0,Clear
2025-01-25,Marseille,25.0,Rain
2025-01-29,Toulouse,18.7,Fog
2025-01-07,Paris,23.1,Rain
2025-01-26,Marseille,3.3,Snow
2025-01-13,Lyon,12.3,Fog
2025-01-04,Lyon,15.1,Rain
2025-01-18,Bordeaux,8.2,Storm
2025-01-04,Marseille,11.8,Storm
2025-01-06,Marseille,30.0,Storm
2025-02-01,Lyon,6.3,Fog
2025-01-19,Paris,-0.2,Storm
2025-01-12,Bordeaux,10.6,Snow
2025-01-10,Toulouse,33.5,Storm
2025-01-19,Paris,29.2,Fog
2025-01-30,Toulouse,4.6,Snow
2025-01-29,Lyon,8.8,Rain
2025-01-15,Toulouse,5.6,Clear
2025-01-28,Toulouse,7.9,Clear
2025-01-06,Lyon,13.8,Rain
2025-01-20,Lyon,10.2,Clear
2025-02-01,Lyon,33.6,Rain
2025-01-21,Toulouse,3.2,Storm
2025-01-06,Marseille,13.1,Storm
2025-01-04,Bordeaux,31.2,Clear
2025-01-10,Bordeaux,15.0,Clear
2025-01-29,Bordeaux,12.9,Snow
2025-02-01,Bordeaux,-3.7,Snow
2025-01-05,Bordeaux,11.0,Storm
2025-01-08,Bordeaux,31.1,Rain
2025-01-17,Bordeaux,7.1,Clear
2025-01-12,Toulouse,-4.0,Rain
2025-01-30,Paris,18.6,Rain
2025-01-13,Paris,20.7,Clear
2025-01-15,Bordeaux,16.6,Fog
2025-01-20,Paris,2.6,Rain
2025-01-23,Marseille,14.0,Storm
2025-01-12,Lyon,31.2,Storm
2025-01-25,Lyon,31.9,Clear
2025-01-13,Bordeaux,2.4,Rain
2025-01-31,Toulouse,5.8,Clear
2025-01-29,Paris,22.0,Rain
2025-01-13,Bordeaux,-0.8,Snow
2025-01-05,Lyon,11.9,Snow
2025-01-06,Paris,26.0,Storm
2025-01-22,Paris,18.9,Fog
2025-01-24,Lyon,21.0,Snow
2025-01-26,Paris,9.5,Rain
2025-01-15,Marseille,30.4,Storm
2025-01-24,Bordeaux,24.8,Snow
2025-01-04,Lyon,29.8,Rain
2025-01-16,Paris,28.7,Rain
2025-01-31,Bordeaux,2.5,Clear
2025-01-23,Toulouse,19.1,Clear
2025-01-12,Lyon,27.3,Rain
2025-01-10,Marseille,16.2,Snow
2025-01-31,Toulouse,8.0,Snow
2025-01-12,Paris,16.8,Fog
2025-01-06,Paris,4.2,Rain
2025-01-28,Marseille,34.3,Clear
2025-01-31,Bordeaux,-4.0,Snow
2025-01-23,Marseille,12.3,Clear
2025-01-26,Paris,31.3,Rain
2025-01-11,Paris,6.1,Fog
2025-01-07,Bordeaux,20.6,Snow
2025-01-11,Lyon,33.1,Clear
2025-01-24,Toulouse,16.5,Clear
2025-01-19,Lyon,8.7,Storm
2025-01-10,Bordeaux,19.8,Clear
2025-01-03,Lyon,25.8,Snow
2025-01-27,Lyon,17.6,Fog
2025-01-12,Lyon,24.3,Rain
2025-01-10,Lyon,-1.2,Fog
2025-01-12,Bordeaux,13.5,Storm
2025-01-30,Toulouse,33.8,Fog
2025-02-02,Bordeaux,-2.9,Clear
2025-01-21,Lyon,1.9,Storm
2025-01-04,Lyon,34.6,Rain
2025-01-09,Toulouse,15.2,Rain
2025-01-26,Paris,18.3,Snow
2025-01-27,Bordeaux,25.0,Fog
2025-01-11,Paris,9.3,Fog
2025-01-16,Lyon,5.6,Snow
2025-01-30,Bordeaux,24.6,Storm
2025-01-09,Lyon,13.6,Clear
2025-01-30,Lyon,22.6,Rain
2025-01-18,Lyon,29.9,Storm
2025-01-07,Paris,-5.0,Clear
2025-01-03,Paris,32.1,Rain
2025-01-07,Paris,10.6,Rain
2025-01-28,Marseille,-1.1,Clear
2025-01-25,Marseille,11.7,Storm
2025-01-28,Marseille,6.3,Storm
2025-01-24,Marseille,15.3,Clear
2025-01-16,Paris,31.9,Storm
2025-01-26,Paris,13.3,Clear
2025-01-18,Toulouse,23.8,Snow
2025-01-13,Bordeaux,26.2,Rain
2025-01-16,Lyon,6.5,Storm
2025-01-18,Toulouse,-3.9,Rain
2025-01-10,Paris,29.8,Snow
2025-01-12,Marseille,-0.4,Snow
2025-01-28,Marseille,0.9,Clear
2025-01-07,Bordeaux,15.4,Storm
2025-01-18,Marseille,17.4,Rain
2025-02-02,Marseille,3.4,Fog
2025-01-06,Toulouse,-1.9,Storm
2025-01-12,Paris,2.0,Clear
2025-01-20,Lyon,33.2,Clear
2025-01-18,Toulouse,30.1,Rain
2025-01-04,Lyon,9.7,Storm
2025-01-12,Lyon,6.2,Snow
2025-01-28,Bordeaux,7.3,Rain
2025-01-15,Toulouse,11.4,Rain
2025-01-15,Bordeaux,17.2,Snow
2025-01-26,Marseille,34.3,Clear
2025-01-21,Toulouse,21.6,Rain
2025-02-01,Lyon,27.5,Snow
2025-01-13,Lyon,2.1,Rain
2025-01-11,Lyon,-0.9,Clear
2025-01-24,Marseille,19.4,Fog
2025-01-27,Paris,32.6,Clear
2025-01-29,Bordeaux,-0.8,Clear
2025-01-08,Paris,16.1,Rain
2025-01-22,Paris,10.1,Snow
2025-01-04,Marseille,5.9,Fog
2025-01-09,Marseille,32.3,Clear
2025-01-07,Toulouse,-0.9,Rain
2025-01-05,Lyon,23.4,Clear
2025-01-03,Marseille,33.2,Clear
2025-01-18,Toulouse,26.6,Storm
2025-01-10,Paris,18.6,Fog
2025-01-05,Bordeaux,16.4,Storm
2025-01-04,Paris,17.1,Clear
2025-01-28,Paris,-1.2,Snow
2025-01-15,Bordeaux,34.4,Rain
2025-01-17,Paris,13.2,Storm
2025-02-02,Toulouse,15.4,Fog
2025-01-17,Paris,30.4,Storm
2025-01-12,Toulouse,34.6,Fog
2025-01-20,Bordeaux,33.7,Snow
2025-01-31,Marseille,8.5,Snow
2025-01-18,Lyon,31.3,Rain
2025-01-18,Paris,34.0,Rain
2025-01-08,Toulouse,13.5,Clear
2025-01-27,Toulouse,21.3,Snow
2025-01-11,Toulouse,23.1,Storm
2025-01-08,Bordeaux,-2.2,Clear
2025-01-15,Lyon,25.1,Clear
2025-01-17,Lyon,8.2,Rain
2025-01-12,Lyon,10.3,Fog
2025-01-28,Lyon,10.6,Clear
2025-01-05,Toulouse,11.9,Clear
2025-01-15,Paris,28.4,Rain
2025-01-26,Lyon,-0.4,Snow
2025-01-13,Toulouse,15.8,Clear
2025-01-17,Paris,17.1,Clear
2025-01-31,Lyon,15.6,Fog
2025-01-14,Paris,14.8,Clear
2025-01-18,Toulouse,31.1,Clear
2025-01-20,Paris,3.1,Storm
2025-01-22,Marseille,29.6,Clear
2025-01-07,Marseille,24.5,Rain
2025-01-10,Bordeaux,5.2,Clear
2025-01-21,Bordeaux,16.6,Storm
2025-01-25,Marseille,22.7,Rain
2025-01-23,Bordeaux,34.1,Clear
2025-01-10,Marseille,34.8,Fog
2025-01-23,Toulouse,34.0,Clear
2025-01-29,Bordeaux,10.5,Clear
2025-01-23,Paris,26.2,Snow
2025-01-31,Marseille,12.2,Clear
2025-01-09,Marseille,8.5,Rain
2025-01-16,Paris,9.5,Snow
2025-01-06,Lyon,6.0,Clear
2025-01-23,Marseille,12.2,Snow
2025-01-03,Marseille,11.0,Clear
2025-01-10,Bordeaux,7.6,Storm
2025-01-29,Paris,32.1,Storm
2025-01-09,Bordeaux,34.4,Storm
2025-01-09,Toulouse,-2.4,Fog
2025-01-11,Toulouse,17.1,Storm
2025-01-29,Bordeaux,34.0,Fog
2025-01-21,Lyon,1.2,Snow
2025-01-12,Lyon,4.2,Clear
2025-01-04,Bordeaux,33.8,Clear
2025-01-21,Toulouse,24.0,Fog
2025-01-19,Marseille,-1.7,Snow
2025-01-15,Paris,-2.4,Snow
2025-01-05,Lyon,-2.4,Storm
2025-01-07,Bordeaux,16.6,Rain
2025-01-11,Marseille,9.2,Storm
2025-01-12,Paris,23.0,Storm
2025-01-28,Bordeaux,-2.4,Snow
2025-01-06,Marseille,-3.9,Storm
2025-01-03,Bordeaux,9.1,Rain
2025-01-31,Toulouse,25.9,Fog
2025-01-17,Marseille,-0.2,Storm
2025-01-17,Toulouse,-2.1,Fog
2025-01-21,Marseille,2.9,Snow
2025-01-15,Lyon,26.8,Snow
2025-01-06,Paris,2.0,Storm
2025-01-30,Toulouse,33.6,Rain
2025-01-17,Lyon,25.8,Fog
2025-01-28,Marseille,18.7,Fog
2025-01-15,Bordeaux,11.9,Snow
2025-01-04,Bordeaux,18.5,Clear
2025-01-22,Marseille,34.3,Storm
2025-01-22,Paris,-4.3,Snow
2025-01-13,Marseille,0.9,Clear
2025-01-19,Marseille,10.8,Rain
2025-01-29,Marseille,12.4,Snow
2025-01-09,Marseille,14.5,Rain
2025-01-05,Marseille,8.6,Rain
2025-01-24,Paris,14.3,Fog
2025-01-06,Marseille,20.2,Clear
2025-01-17,Toulouse,31.6,Snow
2025-01-30,Toulouse,15.6,Fog
2025-01-30,Toulouse,21.7,Fog
2025-01-10,Bordeaux,11.3,Rain
2025-01-15,Marseille,34.7,Snow
2025-01-07,Marseille,28.5,Fog
2025-01-22,Toulouse,8.8,Fog
2025-01-20,Lyon,5.2,Fog
2025-01-09,Paris,33.0,Clear
2025-02-02,Toulouse,32.8,Rain
2025-01-05,Marseille,11.1,Clear
2025-01-18,Marseille,32.0,Rain
2025-01-14,Paris,12.0,Storm
2025-01-28,Marseille,33.0,Clear
2025-01-29,Paris,17.5,Clear
2025-01-05,Toulouse,17.5,Rain
2025-01-11,Lyon,-2.6,Clear
2025-01-16,Bordeaux,26.9,Clear
2025-01-20,Bordeaux,25.6,Fog
2025-01-22,Bordeaux,1.3,Fog
2025-01-11,Bordeaux,19.8,Fog
2025-01-07,Toulouse,23.3,Snow
2025-01-18,Marseille,12.5,Clear
2025-01-05,Paris,15.7,Snow
2025-01-22,Bordeaux,28.2,Fog
2025-02-02,Toulouse,8.7,Clear
2025-01-07,Marseille,2.2,Fog
2025-01-15,Bordeaux,4.0,Clear
2025-01-23,Toulouse,19.5,Clear
2025-01-19,Paris,20.6,Storm
2025-01-08,Bordeaux,18.8,Rain
2025-01-23,Lyon,2.6,Storm
2025-02-01,Bordeaux,18.7,Fog
2025-01-20,Bordeaux,2.6,Snow
2025-01-05,Marseille,-2.3,Storm
2025-01-04,Lyon,7.7,Rain
2025-01-07,Toulouse,20.2,Storm
2025-01-30,Paris,-2.0,Clear
2025-01-28,Lyon,19.2,Snow
2025-01-09,Lyon,31.8,Storm
2025-01-15,Toulouse,16.5,Clear
2025-01-03,Toulouse,0.9,Fog
2025-01-18,Bordeaux,-1.8,Storm
2025-01-04,Paris,11.6,Snow
2025-01-28,Marseille,2.9,Snow
2025-01-09,Toulouse,-3.5,Rain
2025-01-24,Bordeaux,-2.8,Fog
2025-01-13,Paris,6.4,Fog
2025-01-19,Bordeaux,5.1,Clear
2025-01-29,Toulouse,1.2,Rain
2025-01-08,Toulouse,30.7,Clear
2025-01-08,Toulouse,0.3,Clear
2025-01-20,Marseille,1.0,Clear
2025-01-31,Marseille,30.2,Clear
2025-01-19,Paris,23.4,Rain
2025-01-07,Marseille,4.6,Snow
2025-01-08,Marseille,30.2,Storm
2025-01-31,Bordeaux,-0.2,Clear
2025-01-21,Toulouse,18.4,Storm
2025-01-31,Marseille,15.0,Fog
2025-01-11,Bordeaux,25.1,Fog
2025-01-21,Lyon,18.4,Storm
2025-01-20,Bordeaux,25.5,Clear
2025-01-08,Toulouse,11.4,Rain
2025-01-31,Bordeaux,11.0,Rain
2025-01-25,Paris,17.5,Clear
2025-01-29,Paris,8.3,Storm
2025-01-03,Toulouse,10.6,Snow
2025-01-05,Paris,29.6,Snow
2025-01-31,Lyon,14.0,Fog
2025-01-11,Lyon,3.4,Rain
2025-01-17,Marseille,23.6,Snow
2025-01-03,Lyon,9.7,Fog
2025-01-17,Paris,31.6,Snow
2025-01-17,Marseille,8.2,Storm
2025-02-02,Toulouse,19.8,Clear
2025-01-21,Lyon,33.6,Snow
2025-01-03,Toulouse,31.5,Storm
2025-01-25,Bordeaux,33.6,Fog
2025-01-19,Toulouse,22.4,Storm
2025-01-08,Bordeaux,11.3,Storm
2025-01-30,Lyon,19.1,Storm
2025-01-16,Toulouse,0.3,Rain
2025-01-30,Marseille,21.4,Clear
2025-01-09,Bordeaux,17.3,Storm
2025-01-22,Bordeaux,9.2,Fog
2025-01-03,Marseille,33.2,Fog
2025-01-26,Toulouse,-1.3,Storm
2025-01-20,Marseille,-1.7,Rain
2025-01-19,Lyon,1.6,Fog
2025-01-09,Lyon,32.0,Clear
2025-01-16,Marseille,-2.5,Fog
2025-01-12,Toulouse,1.9,Snow
2025-01-31,Toulouse,-1.0,Snow
2025-01-27,Paris,-1.5,Snow
2025-01-24,Lyon,21.5,Clear
2025-01-04,Toulouse,1.5,Rain
2025-01-27,Marseille,30.2,Storm
2025-01-25,Lyon,9.5,Fog
2025-01-31,Lyon,3.5,Fog
2025-01-13,Lyon,6.2,Rain
2025-01-21,Paris,3.6,Storm
2025-01-06,Lyon,-4.5,Rain
2025-01-06,Lyon,3.2,Clear
2025-02-02,Marseille,-0.4,Storm
2025-02-02,Paris,32.8,Clear
2025-01-16,Paris,9.5,Fog
2025-02-02,Marseille,30.7,Fog
2025-01-27,Marseille,10.2,Rain
2025-01-21,Marseille,11.5,Snow
2025-01-11,Lyon,7.2,Fog
2025-01-16,Paris,29.2,Snow
2025-01-04,Lyon,11.4,Storm
2025-01-24,Paris,7.7,Rain
2025-01-22,Marseille,8.4,Rain
2025-01-31,Marseille,12.0,Clear
2025-01-22,Paris,12.3,Storm
2025-01-22,Toulouse,5.7,Snow
2025-01-13,Toulouse,12.3,Fog
2025-01-30,Lyon,22.3,Fog
2025-01-24,Lyon,9.0,Clear
2025-01-19,Marseille,0.0,Clear
2025-01-31,Toulouse,23.5,Fog
2025-01-21,Marseille,24.8,Fog
2025-01-12,Lyon,9.0,Rain
2025-01-30,Marseille,0.8,Storm
2025-01-17,Toulouse,28.0,Fog
2025-01-04,Bordeaux,30.7,Storm
2025-01-11,Paris,12.2,Snow
2025-01-20,Bordeaux,31.5,Rain
2025-01-09,Toulouse,26.7,Fog
2025-01-22,Paris,21.9,Snow
2025-01-13,Lyon,12.3,Rain
2025-01-11,Paris,-4.8,Snow
2025-01-21,Marseille,28.0,Rain
2025-01-11,Lyon,30.3,Storm
2025-01-27,Toulouse,13.1,Rain
2025-01-05,Lyon,25.1,Rain
2025-01-11,Lyon,10.7,Rain
2025-01-12,Lyon,21.5,Snow
2025-01-14,Marseille,-4.4,Rain
2025-01-09,Toulouse,34.6,Fog
2025-01-22,Lyon,10.6,Rain
2025-01-12,Bordeaux,-4.5,Rain
2025-01-17,Marseille,4.5,Clear
2025-01-05,Bordeaux,-1.0,Snow
2025-01-27,Marseille,32.0,Snow
2025-01-24,Lyon,29.4,Snow
2025-01-05,Marseille,15.4,Rain
2025-01-15,Marseille,28.0,Clear
2025-01-10,Toulouse,2.0,Storm
2025-01-09,Lyon,0.4,Snow
2025-01-16,Toulouse,6.3,Storm
2025-01-28,Lyon,12.6,Rain
2025-01-28,Paris,-1.5,Storm
2025-01-24,Toulouse,28.8,Snow
2025-01-13,Toulouse,26.2,Clear
2025-01-11,Paris,2.7,Rain
2025-01-16,Marseille,16.9,Fog
2025-01-29,Bordeaux,-1.1,Fog
2025-01-13,Lyon,13.1,Fog
2025-02-01,Paris,32.7,Rain
2025-01-16,Toulouse,15.8,Clear
2025-01-14,Lyon,2.9,Fog
2025-01-03,Lyon,31.1,Storm
2025-01-03,Marseille,18.6,Fog
2025-01-14,Lyon,3.2,Fog
2025-02-02,Bordeaux,34.7,Fog
2025-01-05,Marseille,33.2,Storm
2025-01-22,Toulouse,22.3,Fog
2025-01-14,Bordeaux,11.9,Snow
2025-01-09,Paris,30.3,Rain
2025-01-23,Marseille,33.6,Rain
2025-01-05,Toulouse,9.6,Snow
2025-01-03,Toulouse,11.4,Storm
2025-01-29,Bordeaux,33.7,Rain
2025-01-19,Bordeaux,31.3,Fog
2025-01-31,Paris,20.1,Storm
2025-01-10,Toulouse,32.1,Storm
2025-01-12,Bordeaux,5.3,Storm
2025-01-23,Marseille,15.1,Rain
2025-01-31,Toulouse,11.6,Rain
2025-01-17,Paris,9.9,Clear
2025-01-21,Paris,1.9,Clear
2025-01-07,Lyon,11.0,Fog
2025-01-08,Lyon,15.6,Snow
2025-01-17,Bordeaux,1.2,Fog
2025-01-23,Toulouse,13.9,Storm
2025-01-19,Lyon,15.4,Clear
2025-01-14,Toulouse,20.8,Fog
2025-01-09,Bordeaux,30.6,Clear
2025-01-14,Bordeaux,10.6,Rain
2025-01-04,Bordeaux,4.5,Snow
2025-01-14,Marseille,34.2,Fog
2025-01-04,Lyon,32.9,Storm
2025-01-29,Bordeaux,0.5,Rain
2025-01-07,Marseille,11.8,Storm
2025-01-29,Toulouse,9.6,Storm
2025-01-30,Marseille,6.5,Storm
2025-01-25,Toulouse,15.1,Clear
2025-01-31,Toulouse,-1.1,Rain
2025-01-16,Lyon,14.6,Rain
2025-01-28,Toulouse,15.9,Storm
2025-01-08,Paris,15.2,Storm
2025-01-17,Toulouse,0.5,Fog
2025-01-18,Bordeaux,21.0,Fog
2025-01-15,Bordeaux,21.7,Clear
2025-01-04,Lyon,1.2,Storm
2025-01-10,Bordeaux,4.1,Snow
2025-01-04,Paris,31.8,Fog
2025-01-31,Bordeaux,5.2,Rain
2025-01-15,Marseille,-0.4,Storm
2025-01-13,Paris,-3.0,Snow
2025-01-07,Bordeaux,6.4,Rain
2025-01-24,Marseille,4.9,Snow
2025-01-18,Toulouse,11.5,Snow
2025-01-13,Paris,0.1,Rain
2025-01-25,Paris,24.5,Fog
2025-01-06,Toulouse,31.8,Storm
2025-01-08,Toulouse,-3.8,Storm
2025-01-21,Lyon,14.1,Snow
2025-01-23,Bordeaux,10.6,Fog
2025-01-25,Marseille,5.7,Storm
2025-02-01,Paris,9.5,Snow
2025-01-07,Marseille,-4.2,Rain
2025-02-01,Bordeaux,13.6,Storm
2025-01-04,Toulouse,27.0,Storm
2025-01-23,Bordeaux,7.3,Fog
2025-01-11,Bordeaux,5.8,Rain
2025-01-24,Paris,32.6,Clear
2025-01-11,Marseille,9.9,Clear
2025-01-08,Bordeaux,33.7,Storm
2025-01-16,Toulouse,12.6,Snow
2025-01-30,Lyon,21.7,Clear
2025-01-20,Paris,24.7,Clear
2025-02-01,Paris,10.1,Fog
2025-01-04,Bordeaux,33.7,Clear
2025-01-14,Lyon,5.8,Fog
2025-01-17,Marseille,17.4,Clear
2025-01-13,Bordeaux,1.2,Storm
2025-01-04,Bordeaux,8.5,Rain
2025-01-11,Marseille,13.0,Fog
2025-01-08,Lyon,9.4,Fog
2025-01-29,Lyon,32.8,Fog
2025-01-25,Paris,32.5,Storm
2025-01-13,Marseille,24.4,Clear
2025-01-25,Toulouse,14.2,Snow
2025-01-09,Toulouse,22.9,Rain
2025-02-02,Paris,31.4,Storm
2025-01-13,Toulouse,10.6,Clear
2025-01-28,Bordeaux,30.1,Clear
2025-01-21,Toulouse,5.1,Clear
2025-01-07,Paris,34.5,Rain
2025-01-17,Paris,10.5,Rain
2025-01-04,Toulouse,27.3,Clear
2025-01-17,Lyon,15.2,Rain
2025-01-05,Paris,5.9,Fog
2025-01-30,Toulouse,1.4,Rain
2025-01-08,Paris,12.8,Clear
2025-01-10,Paris,29.5,Fog
2025-01-07,Lyon,30.4,Fog
2025-01-08,Bordeaux,12.2,Snow
2025-01-20,Bordeaux,4.8,Snow
2025-01-25,Toulouse,21.8,Clear
2025-01-20,Marseille,30.4,Snow
2025-01-08,Lyon,10.4,Rain
2025-01-19,Paris,32.6,Storm
2025-01-12,Toulouse,22.2,Storm
2025-01-17,Lyon,22.3,Clear
2025-01-28,Toulouse,12.4,Clear
2025-01-14,Paris,6.7,Snow
2025-01-20,Marseille,16.1,Fog
2025-01-28,Marseille,25.8,Snow
2025-01-21,Toulouse,33.9,Snow
2025-01-21,Lyon,-1.0,Snow
2025-01-04,Paris,31.2,Clear
2025-01-12,Toulouse,10.8,Storm
2025-01-25,Toulouse,10.7,Snow
2025-01-10,Lyon,20.9,Snow
2025-01-10,Marseille,34.9,Storm
2025-01-15,Paris,8.1,Snow
2025-01-09,Bordeaux,30.7,Rain
2025-02-01,Bordeaux,27.0,Snow
2025-01-05,Marseille,27.5,Snow
2025-01-27,Lyon,4.9,Snow
2025-01-08,Toulouse,13.6,Clear
2025-01-31,Paris,14.3,Storm
2025-01-05,Bordeaux,13.4,Snow
2025-01-30,Bordeaux,9.7,Snow
2025-01-11,Toulouse,21.8,Fog
2025-01-22,Bordeaux,34.8,Fog
2025-01-15,Toulouse,34.9,Fog
2025-02-01,Lyon,-2.8,Clear
2025-01-26,Marseille,8.4,Fog
2025-01-31,Toulouse,5.5,Clear
2025-01-22,Bordeaux,-2.9,Fog
2025-01-07,Bordeaux,-0.8,Fog
2025-01-10,Paris,28.1,Rain
2025-01-10,Marseille,34.3,Snow
2025-01-16,Paris,21.1,Storm
2025-01-17,Toulouse,14.1,Snow
2025-01-07,Marseille,33.5,Fog
2025-01-20,Bordeaux,-1.5,Snow
2025-01-05,Marseille,23.8,Storm
2025-01-27,Bordeaux,10.4,Storm
2025-01-29,Lyon,9.3,Storm
2025-01-24,Marseille,17.5,Clear
2025-01-13,Bordeaux,23.4,Clear
2025-02-01,Paris,11.3,Snow
2025-01-19,Lyon,-0.2,Fog
2025-01-09,Marseille,28.2,Fog
2025-01-27,Marseille,22.3,Rain
2025-01-11,Lyon,1.9,Rain
2025-01-18,Marseille,4.7,Rain
2025-01-31,Lyon,-3.3,Clear
2025-01-11,Bordeaux,1.1,Storm
2025-01-24,Marseille,3.5,Fog
2025-01-11,Bordeaux,4.0,Fog
2025-01-25,Toulouse,24.7,Snow
2025-01-26,Lyon,9.2,Snow
2025-01-06,Paris,22.2,Snow
2025-01-25,Marseille,28.2,Rain
2025-02-02,Lyon,23.2,Storm
2025-02-01,Marseille,25.7,Clear
2025-01-23,Lyon,18.6,Storm
2025-01-29,Paris,23.5,Storm
2025-01-22,Paris,0.5,Storm
2025-01-07,Bordeaux,34.8,Storm
2025-01-24,Lyon,24.3,Rain
2025-01-16,Toulouse,21.7,Clear
2025-01-26,Paris,19.2,Rain
2025-01-19,Lyon,4.5,Snow
2025-01-16,Lyon,1.4,Rain
2025-02-01,Marseille,5.5,Fog
2025-01-15,Lyon,21.7,Snow
2025-01-12,Lyon,-1.4,Snow
2025-01-28,Lyon,3.9,Storm
2025-01-25,Lyon,9.2,Rain
2025-01-10,Toulouse,13.8,Storm
2025-01-19,Paris,0.4,Fog
2025-01-20,Paris,22.8,Clear
2025-01-20,Toulouse,17.1,Snow
2025-01-22,Paris,15.1,Fog
2025-01-06,Lyon,7.7,Clear
2025-01-29,Toulouse,13.0,Clear
2025-01-12,Marseille,20.9,Fog
2025-01-13,Paris,8.6,Storm
2025-01-23,Bordeaux,11.1,Snow
2025-01-14,Marseille,10.5,Storm
2025-01-12,Bordeaux,17.2,Fog
2025-01-16,Toulouse,33.0,Clear
2025-01-06,Lyon,-2.9,Fog
2025-01-18,Paris,0.4,Clear
2025-01-03,Lyon,-3.6,Rain
2025-01-09,Bordeaux,32.0,Snow
2025-01-25,Paris,1.2,Snow
2025-01-07,Toulouse,1.5,Snow
2025-01-13,Paris,15.4,Fog
2025-01-31,Toulouse,23.8,Storm
2025-01-28,Toulouse,15.8,Storm
2025-01-29,Toulouse,9.3,Snow
2025-01-03,Lyon,20.9,Rain
2025-01-26,Toulouse,30.3,Clear
2025-01-29,Toulouse,27.5,Snow
2025-01-25,Bordeaux,27.0,Storm
2025-01-05,Lyon,33.6,Snow
2025-01-24,Bordeaux,3.4,Fog
2025-01-17,Toulouse,3.7,Storm
2025-01-17,Marseille,14.8,Fog
2025-01-07,Paris,15.6,Rain
2025-01-08,Marseille,19.9,Storm
2025-01-23,Paris,34.9,Fog
2025-01-04,Marseille,1.9,Fog
2025-01-28,Lyon,33.3,Storm
2025-01-16,Bordeaux,1.9,Rain
2025-01-24,Toulouse,-0.8,Snow
2025-01-19,Marseille,-2.4,Storm
2025-01-17,Lyon,18.8,Storm
2025-01-18,Marseille,22.7,Storm
2025-01-16,Toulouse,5.1,Clear
2025-01-15,Marseille,-2.8,Snow
2025-01-10,Paris,1.0,Clear
2025-01-16,Toulouse,15.0,Storm
2025-01-29,Paris,-2.8,Clear
2025-01-29,Lyon,12.6,Clear
2025-01-11,Marseille,0.2,Fog
2025-01-26,Lyon,13.5,Snow
2025-01-13,Toulouse,34.8,Clear
2025-01-18,Lyon,30.3,Fog
2025-01-04,Toulouse,-0.6,Snow
2025-01-18,Lyon,33.4,Snow
2025-02-01,Toulouse,8.0,Storm
2025-01-08,Toulouse,-2.6,Clear
2025-01-27,Marseille,19.5,Rain
2025-01-22,Paris,24.6,Storm
2025-01-11,Bordeaux,16.3,Storm
2025-01-29,Bordeaux,2.9,Clear
2025-01-27,Toulouse,15.7,Fog
2025-01-19,Toulouse,3.9,Storm
2025-01-18,Paris,0.1,Rain
2025-01-27,Marseille,31.9,Rain
2025-01-11,Bordeaux,11.5,Clear
2025-01-21,Toulouse,-4.0,Snow
2025-01-17,Lyon,-4.7,Storm
2025-01-12,Bordeaux,33.0,Clear
2025-01-06,Marseille,0.1,Clear
2025-01-13,Bordeaux,21.4,Rain
2025-01-14,Toulouse,2.0,Storm
2025-01-24,Marseille,21.0,Snow
2025-02-01,Toulouse,-4.5,Fog
2025-01-20,Marseille,13.1,Storm
2025-01-05,Lyon,6.3,Fog
2025-01-09,Bordeaux,27.3,Storm
2025-01-05,Toulouse,24.9,Storm
2025-01-14,Paris,-3.9,Snow
2025-01-17,Bordeaux,11.8,Rain
2025-01-26,Toulouse,22.5,Fog
2025-01-24,Paris,13.8,Storm
2025-02-01,Lyon,1.2,Rain
2025-01-25,Lyon,5.6,Rain
2025-01-29,Bordeaux,11.5,Snow
2025-01-21,Marseille,20.4,Clear
2025-01-04,Marseille,-3.8,Clear
2025-01-06,Lyon,26.3,Snow
2025-01-04,Bordeaux,-0.2,Fog
2025-01-15,Marseille,-1.4,Snow
2025-02-01,Bordeaux,6.2,Snow
2025-01-25,Paris,21.8,Fog
2025-01-15,Marseille,28.9,Storm
2025-01-12,Paris,28.0,Clear
2025-01-30,Paris,19.6,Snow
2025-01-06,Paris,9.2,Rain
2025-01-27,Toulouse,13.9,Clear
2025-01-25,Paris,16.1,Storm
2025-01-23,Lyon,-3.3,Storm
2025-01-06,Marseille,4.4,Rain
2025-01-09,Lyon,24.2,Snow
2025-01-09,Paris,6.7,Rain
2025-01-29,Marseille,1.1,Fog
2025-01-04,Lyon,-2.9,Rain
2025-01-12,Bordeaux,1.2,Fog
2025-01-03,Toulouse,14.3,Snow
2025-01-26,Toulouse,25.6,Clear
